ID	ImageURL	WikiURL	CollInfo	DisplayName	Title	Subtitle	TitleSuffix	Nicknames
74	https://res.starwarsccg.org/cards/Endor-Light/large/aimhigh.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Aim+High	EDRR034	•Aim High	Aim High	Aim High		•Aim High,Light •Aim High,Light•Aim High,LS •Aim High,LS•Aim High,Aim High,Light Aim High,LightAim High,LS Aim High,LSAim High,•Aim High (EDRR034),EDRR034,(EDRR034)
75	https://res.starwarsccg.org/cards/ReflectionsIII-Light/large/aimhigh.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Aim+High	Ref3PM004	•Aim High	Aim High	Aim High		•Aim High,Light •Aim High,Light•Aim High,LS •Aim High,LS•Aim High,Aim High,Light Aim High,LightAim High,LS Aim High,LSAim High,•Aim High (Ref3PM004),Ref3PM004,(Ref3PM004)
76	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/air2racingswoop.gif	https://scomp.starwarsccg.org/?s=Air-2+Racing+Swoop	SEC151	Air-2 Racing Swoop	Air-2 Racing Swoop	Air-2 Racing Swoop		Air-2 Racing Swoop,Light Air-2 Racing Swoop,LightAir-2 Racing Swoop,LS Air-2 Racing Swoop,LSAir-2 Racing Swoop,Air-2 Racing Swoop (SEC151),SEC151,(SEC151)
80	https://res.starwarsccg.org/cards/Premiere-Light/large/alderaan.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Alderaan	PU2121	•Alderaan	Alderaan	Alderaan		•Alderaan,Light •Alderaan,Light•Alderaan,LS •Alderaan,LS•Alderaan,Alderaan,Light Alderaan,LightAlderaan,LS Alderaan,LSAlderaan,•Alderaan (PU2121),PU2121,(PU2121)
81	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/alderaanoperative.gif	https://scomp.starwarsccg.org/?s=Alderaan+Operative	SEC001	Alderaan Operative	Alderaan Operative	Alderaan Operative		Alderaan Operative,Light Alderaan Operative,LightAlderaan Operative,LS Alderaan Operative,LSAlderaan Operative,Alderaan Operative (SEC001),SEC001,(SEC001)
84	https://res.starwarsccg.org/cards/CloudCity-Light/large/allmyurchins.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2All+My+Urchins	CCR017	•All My Urchins	All My Urchins	All My Urchins		•All My Urchins,Light •All My Urchins,Light•All My Urchins,LS •All My Urchins,LS•All My Urchins,All My Urchins,Light All My Urchins,LightAll My Urchins,LS All My Urchins,LSAll My Urchins,•All My Urchins (CCR017),CCR017,(CCR017)
88	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/allwingsreportin.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2All+Wings+Report+In	SER082	•All Wings Report In	All Wings Report In	All Wings Report In		•All Wings Report In,Light •All Wings Report In,Light•All Wings Report In,LS •All Wings Report In,LS•All Wings Report In,All Wings Report In,Light All Wings Report In,LightAll Wings Report In,LS All Wings Report In,LSAll Wings Report In,•All Wings Report In (SER082),SER082,(SER082)
89	https://res.starwarsccg.org/cards/Coruscant-Light/large/allwingsreportin&darklighterspin.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2All+Wings+Report+In+%26+%E2%80%A2Darklighter+Spin	CORR053	•All Wings Report In & •Darklighter Spin	All Wings Report In & Darklighter Spin	All Wings Report In & Darklighter Spin		•All Wings Report In & •Darklighter Spin,Light •All Wings Report In & •Darklighter Spin,Light•All Wings Report In & •Darklighter Spin,LS •All Wings Report In & •Darklighter Spin,LS•All Wings Report In & •Darklighter Spin,All Wings Report In & Darklighter Spin,Light All Wings Report In & Darklighter Spin,LightAll Wings Report In & Darklighter Spin,LS All Wings Report In & Darklighter Spin,LSAll Wings Report In & Darklighter Spin,•All Wings Report In & •Darklighter Spin (CORR053),CORR053,(CORR053)
99	https://res.starwarsccg.org/cards/Coruscant-Light/large/alter.gif	https://scomp.starwarsccg.org/?s=Alter	CORU054	Alter	Alter	Alter		Alter,Light Alter,LightAlter,LS Alter,LSAlter,Alter (CORU054),CORU054,(CORU054)
95	https://res.starwarsccg.org/cards/Premiere-Light/large/alter.gif	https://scomp.starwarsccg.org/?s=Alter	PU1071	Alter	Alter	Alter		Alter,Light Alter,LightAlter,LS Alter,LSAlter,Alter (PU1071),PU1071,(PU1071)
97	https://res.starwarsccg.org/cards/ReflectionsII-Light/large/alter&friendlyfire.gif	https://scomp.starwarsccg.org/?s=Alter+%26+Friendly+Fire	Ref2PM001	Alter & Friendly Fire	Alter & Friendly Fire	Alter & Friendly Fire		Alter & Friendly Fire,Light Alter & Friendly Fire,LightAlter & Friendly Fire,LS Alter & Friendly Fire,LSAlter & Friendly Fire,Alter & Friendly Fire (Ref2PM001),Ref2PM001,(Ref2PM001)
5333	https://res.starwarsccg.org/cards/Virtual0-Light/large/altercoruscant.gif	https://scomp.starwarsccg.org/?s=Alter+%28Coruscant%29+%28V%29	V0U1143	Alter (Coruscant) (V)	Alter (Coruscant)	Alter (Coruscant)	(V)	Alter (Coruscant) (V),Light Alter (Coruscant) (V),LightAlter (Coruscant) (V),LS Alter (Coruscant) (V),LSAlter (Coruscant) (V),Alter (Coruscant) (V) (V0U1143),V0U1143,(V0U1143)
5335	https://res.starwarsccg.org/cards/Virtual0-Light/large/alterpremiere.gif	https://scomp.starwarsccg.org/?s=Alter+%28Premiere%29+%28V%29	V0U1048	Alter (Premiere) (V)	Alter (Premiere)	Alter (Premiere)	(V)	Alter (Premiere) (V),Light Alter (Premiere) (V),LightAlter (Premiere) (V),LS Alter (Premiere) (V),LSAlter (Premiere) (V),Alter (Premiere) (V) (V0U1048),V0U1048,(V0U1048)
100	https://res.starwarsccg.org/cards/ANewHope-Light/large/alternativestofighting.gif	https://scomp.starwarsccg.org/?s=Alternatives+To+Fighting	ANHU1044	Alternatives To Fighting	Alternatives To Fighting	Alternatives To Fighting		Alternatives To Fighting,Light Alternatives To Fighting,LightAlternatives To Fighting,LS Alternatives To Fighting,LSAlternatives To Fighting,Alternatives To Fighting (ANHU1044),ANHU1044,(ANHU1044)
104	https://res.starwarsccg.org/cards/CloudCity-Light/large/ambush.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Ambush	CCR031	•Ambush	Ambush	Ambush		•Ambush,Light •Ambush,Light•Ambush,LS •Ambush,LS•Ambush,Ambush,Light Ambush,LightAmbush,LS Ambush,LSAmbush,•Ambush (CCR031),CCR031,(CCR031)
5337	https://res.starwarsccg.org/cards/Virtual10-Light/large/ambush.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Ambush+%28V%29	V10R002	•Ambush (V)	Ambush	Ambush	(V)	•Ambush (V),Light •Ambush (V),Light•Ambush (V),LS •Ambush (V),LS•Ambush (V),Ambush (V),Light Ambush (V),LightAmbush (V),LS Ambush (V),LSAmbush (V),•Ambush (V) (V10R002),V10R002,(V10R002)
105	https://res.starwarsccg.org/cards/TheedPalace-Light/large/amidalasblaster.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Amidala%27s+Blaster	TPR062	•Amidala's Blaster	Amidalas Blaster	Amidalas Blaster		•Amidala's Blaster,Light •Amidala's Blaster,Light•Amidala's Blaster,LS •Amidala's Blaster,LS•Amidala's Blaster,Amidala's Blaster,Light Amidala's Blaster,LightAmidala's Blaster,LS Amidala's Blaster,LSAmidala's Blaster,•Amidala’s Blaster,•Amidala‘s Blaster,Light •Amidala’s Blaster,Light •Amidala‘s Blaster,Light•Amidala’s Blaster,Light•Amidala‘s Blaster,LS •Amidala’s Blaster,LS •Amidala‘s Blaster,LS•Amidala’s Blaster,LS•Amidala‘s Blaster,•Amidala's Blaster (TPR062),TPR062,(TPR062)
107	https://res.starwarsccg.org/cards/ReflectionsIII-Light/large/anunusualamountoffear.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2An+Unusual+Amount+Of+Fear	Ref3PM005	•An Unusual Amount Of Fear	An Unusual Amount Of Fear	An Unusual Amount Of Fear		•An Unusual Amount Of Fear,Light •An Unusual Amount Of Fear,Light•An Unusual Amount Of Fear,LS •An Unusual Amount Of Fear,LS•An Unusual Amount Of Fear,An Unusual Amount Of Fear,Light An Unusual Amount Of Fear,LightAn Unusual Amount Of Fear,LS An Unusual Amount Of Fear,LSAn Unusual Amount Of Fear,•An Unusual Amount Of Fear (Ref3PM005),Ref3PM005,(Ref3PM005)
108	https://res.starwarsccg.org/cards/DeathStarII-Light/large/anakinskywalker.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin+Skywalker	DS2R048	•Anakin Skywalker	Anakin Skywalker	Anakin Skywalker		•Anakin Skywalker,Light •Anakin Skywalker,Light•Anakin Skywalker,LS •Anakin Skywalker,LS•Anakin Skywalker,Anakin Skywalker,Light Anakin Skywalker,LightAnakin Skywalker,LS Anakin Skywalker,LSAnakin Skywalker,•Anakin Skywalker (DS2R048),DS2R048,(DS2R048)
4065	https://res.starwarsccg.org/cards/Virtual0-Light/large/anakinskywalkerpadawanlearner.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin+Skywalker%2C+Padawan+Learner	V0C2002	•Anakin Skywalker, Padawan Learner (V)	Anakin Skywalker, Padawan Learner	 Padawan Learner	(V)	•Anakin Skywalker, Padawan Learner (V),Light •Anakin Skywalker, Padawan Learner (V),Light•Anakin Skywalker, Padawan Learner (V),LS •Anakin Skywalker, Padawan Learner (V),LS•Anakin Skywalker, Padawan Learner (V),Anakin Skywalker, Padawan Learner (V),Light Anakin Skywalker, Padawan Learner (V),LightAnakin Skywalker, Padawan Learner (V),LS Anakin Skywalker, Padawan Learner (V),LSAnakin Skywalker, Padawan Learner (V),•Anakin Skywalker, Padawan Learner (V) (V0C2002),V0C2002,(V0C2002)
5340	https://res.starwarsccg.org/cards/VirtualAlternateImage-Light/large/anakinskywalkerpadawanlearner_ai.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin+Skywalker%2C+Padawan+Learner+%28AI%29	V0C2002AI	•Anakin Skywalker, Padawan Learner (AI) (V)	Anakin Skywalker, Padawan Learner	 Padawan Learner	(AI)	•Anakin Skywalker, Padawan Learner (AI) (V),Light •Anakin Skywalker, Padawan Learner (AI) (V),Light•Anakin Skywalker, Padawan Learner (AI) (V),LS •Anakin Skywalker, Padawan Learner (AI) (V),LS•Anakin Skywalker, Padawan Learner (AI) (V),Anakin Skywalker, Padawan Learner (AI) (V),Light Anakin Skywalker, Padawan Learner (AI) (V),LightAnakin Skywalker, Padawan Learner (AI) (V),LS Anakin Skywalker, Padawan Learner (AI) (V),LSAnakin Skywalker, Padawan Learner (AI) (V),•Anakin Skywalker, Padawan Learner (AI) (V) (V0C2002AI),V0C2002AI,(V0C2002AI)
109	https://res.starwarsccg.org/cards/Hoth-Light/large/anakinslightsaber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin%27s+Lightsaber	HR1071	•Anakin's Lightsaber	Anakins Lightsaber	Anakins Lightsaber		•Anakin's Lightsaber,Light •Anakin's Lightsaber,Light•Anakin's Lightsaber,LS •Anakin's Lightsaber,LS•Anakin's Lightsaber,Anakin's Lightsaber,Light Anakin's Lightsaber,LightAnakin's Lightsaber,LS Anakin's Lightsaber,LSAnakin's Lightsaber,•Anakin’s Lightsaber,•Anakin‘s Lightsaber,Light •Anakin’s Lightsaber,Light •Anakin‘s Lightsaber,Light•Anakin’s Lightsaber,Light•Anakin‘s Lightsaber,LS •Anakin’s Lightsaber,LS •Anakin‘s Lightsaber,LS•Anakin’s Lightsaber,LS•Anakin‘s Lightsaber,•Anakin's Lightsaber (HR1071),HR1071,(HR1071)
5343	https://res.starwarsccg.org/cards/Virtual10-Light/large/anakinslightsaber.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin%27s+Lightsaber+%28V%29	V10R1003	•Anakin's Lightsaber (V)	Anakins Lightsaber	Anakins Lightsaber	(V)	•Anakin's Lightsaber (V),Light •Anakin's Lightsaber (V),Light•Anakin's Lightsaber (V),LS •Anakin's Lightsaber (V),LS•Anakin's Lightsaber (V),Anakin's Lightsaber (V),Light Anakin's Lightsaber (V),LightAnakin's Lightsaber (V),LS Anakin's Lightsaber (V),LSAnakin's Lightsaber (V),•Anakin’s Lightsaber (V),•Anakin‘s Lightsaber (V),Light •Anakin’s Lightsaber (V),Light •Anakin‘s Lightsaber (V),Light•Anakin’s Lightsaber (V),Light•Anakin‘s Lightsaber (V),LS •Anakin’s Lightsaber (V),LS •Anakin‘s Lightsaber (V),LS•Anakin’s Lightsaber (V),LS•Anakin‘s Lightsaber (V),•Anakin's Lightsaber (V) (V10R1003),V10R1003,(V10R1003)
110	https://res.starwarsccg.org/cards/Tatooine-Light/large/anakinspodracer.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anakin%27s+Podracer	TATR047	•Anakin's Podracer	Anakins Podracer	Anakins Podracer		•Anakin's Podracer,Light •Anakin's Podracer,Light•Anakin's Podracer,LS •Anakin's Podracer,LS•Anakin's Podracer,Anakin's Podracer,Light Anakin's Podracer,LightAnakin's Podracer,LS Anakin's Podracer,LSAnakin's Podracer,•Anakin’s Podracer,•Anakin‘s Podracer,Light •Anakin’s Podracer,Light •Anakin‘s Podracer,Light•Anakin’s Podracer,Light•Anakin‘s Podracer,LS •Anakin’s Podracer,LS •Anakin‘s Podracer,LS•Anakin’s Podracer,LS•Anakin‘s Podracer,•Anakin's Podracer (TATR047),TATR047,(TATR047)
5344	https://res.starwarsccg.org/cards/Virtual10-Light/large/ancientwateringhole.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Ancient+Watering+Hole	V10U1007	•Ancient Watering Hole (V)	Ancient Watering Hole	Ancient Watering Hole	(V)	•Ancient Watering Hole (V),Light •Ancient Watering Hole (V),Light•Ancient Watering Hole (V),LS •Ancient Watering Hole (V),LS•Ancient Watering Hole (V),Ancient Watering Hole (V),Light Ancient Watering Hole (V),LightAncient Watering Hole (V),LS Ancient Watering Hole (V),LSAncient Watering Hole (V),•Ancient Watering Hole (V) (V10U1007),V10U1007,(V10U1007)
111	https://res.starwarsccg.org/cards/Dagobah-Light/large/angerfearaggression.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anger%2C+Fear%2C+Aggression	DAGC016	•Anger, Fear, Aggression	Anger, Fear, Aggression	 Aggression		•Anger, Fear, Aggression,Light •Anger, Fear, Aggression,Light•Anger, Fear, Aggression,LS •Anger, Fear, Aggression,LS•Anger, Fear, Aggression,Anger, Fear, Aggression,Light Anger, Fear, Aggression,LightAnger, Fear, Aggression,LS Anger, Fear, Aggression,LSAnger, Fear, Aggression,•Anger, Fear, Aggression (DAGC016),DAGC016,(DAGC016)
4080	https://res.starwarsccg.org/cards/Virtual0-Light/large/angerfearaggression.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anger%2C+Fear%2C+Aggression+%28V%29	V0C035	•Anger, Fear, Aggression (V)	Anger, Fear, Aggression	 Aggression	(V)	•Anger, Fear, Aggression (V),Light •Anger, Fear, Aggression (V),Light•Anger, Fear, Aggression (V),LS •Anger, Fear, Aggression (V),LS•Anger, Fear, Aggression (V),Anger, Fear, Aggression (V),Light Anger, Fear, Aggression (V),LightAnger, Fear, Aggression (V),LS Anger, Fear, Aggression (V),LSAnger, Fear, Aggression (V),•Anger, Fear, Aggression (V) (V0C035),V0C035,(V0C035)
113	https://res.starwarsccg.org/cards/Dagobah-Light/large/anoat.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anoat	DAGU080	•Anoat	Anoat	Anoat		•Anoat,Light •Anoat,Light•Anoat,LS •Anoat,LS•Anoat,Anoat,Light Anoat,LightAnoat,LS Anoat,LSAnoat,•Anoat (DAGU080),DAGU080,(DAGU080)
4115	https://res.starwarsccg.org/cards/Virtual1-Light/large/anoat.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Anoat+%28V%29	V1U016	•Anoat (V)	Anoat	Anoat	(V)	•Anoat (V),Light •Anoat (V),Light•Anoat (V),LS •Anoat (V),LS•Anoat (V),Anoat (V),Light Anoat (V),LightAnoat (V),LS Anoat (V),LSAnoat (V),•Anoat (V) (V1U016),V1U016,(V1U016)
115	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/anoatoperative.gif	https://scomp.starwarsccg.org/?s=Anoat+Operative	SEC002	Anoat Operative	Anoat Operative	Anoat Operative		Anoat Operative,Light Anoat Operative,LightAnoat Operative,LS Anoat Operative,LSAnoat Operative,Anoat Operative (SEC002),SEC002,(SEC002)
116	https://res.starwarsccg.org/cards/Coruscant-Light/large/anotherpatheticlifeform.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Another+Pathetic+Lifeform	CORU039	•Another Pathetic Lifeform	Another Pathetic Lifeform	Another Pathetic Lifeform		•Another Pathetic Lifeform,Light •Another Pathetic Lifeform,Light•Another Pathetic Lifeform,LS •Another Pathetic Lifeform,LS•Another Pathetic Lifeform,Another Pathetic Lifeform,Light Another Pathetic Lifeform,LightAnother Pathetic Lifeform,LS Another Pathetic Lifeform,LSAnother Pathetic Lifeform,•Another Pathetic Lifeform (CORU039),CORU039,(CORU039)
117	https://res.starwarsccg.org/cards/ReflectionsIII-Light/large/anotherpatheticlifeform.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Another+Pathetic+Lifeform	Ref3PM006	•Another Pathetic Lifeform	Another Pathetic Lifeform	Another Pathetic Lifeform		•Another Pathetic Lifeform,Light •Another Pathetic Lifeform,Light•Another Pathetic Lifeform,LS •Another Pathetic Lifeform,LS•Another Pathetic Lifeform,Another Pathetic Lifeform,Light Another Pathetic Lifeform,LightAnother Pathetic Lifeform,LS Another Pathetic Lifeform,LSAnother Pathetic Lifeform,•Another Pathetic Lifeform (Ref3PM006),Ref3PM006,(Ref3PM006)
118	https://res.starwarsccg.org/cards/SpecialEdition-Light/large/antillesmaneuver.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Antilles+Maneuver	SEC083	•Antilles Maneuver	Antilles Maneuver	Antilles Maneuver		•Antilles Maneuver,Light •Antilles Maneuver,Light•Antilles Maneuver,LS •Antilles Maneuver,LS•Antilles Maneuver,Antilles Maneuver,Light Antilles Maneuver,LightAntilles Maneuver,LS Antilles Maneuver,LSAntilles Maneuver,•Antilles Maneuver (SEC083),SEC083,(SEC083)
4001	https://res.starwarsccg.org/cards/Virtual0-Light/large/antillesmaneuver.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Antilles+Maneuver+%28V%29	V0C049	•Antilles Maneuver (V)	Antilles Maneuver	Antilles Maneuver	(V)	•Antilles Maneuver (V),Light •Antilles Maneuver (V),Light•Antilles Maneuver (V),LS •Antilles Maneuver (V),LS•Antilles Maneuver (V),Antilles Maneuver (V),Light Antilles Maneuver (V),LightAntilles Maneuver (V),LS Antilles Maneuver (V),LSAntilles Maneuver (V),•Antilles Maneuver (V) (V0C049),V0C049,(V0C049)
123	https://res.starwarsccg.org/cards/DeathStarII-Light/large/aquaris.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Aquaris	DS2C056	•Aquaris	Aquaris	Aquaris		•Aquaris,Light •Aquaris,Light•Aquaris,LS •Aquaris,LS•Aquaris,Aquaris,Light Aquaris,LightAquaris,LS Aquaris,LSAquaris,•Aquaris (DS2C056),DS2C056,(DS2C056)
126	https://res.starwarsccg.org/cards/JabbasPalace-Light/large/arcwelder.gif	https://scomp.starwarsccg.org/?s=Arc+Welder	JPU049	Arc Welder	Arc Welder	Arc Welder		Arc Welder,Light Arc Welder,LightArc Welder,LS Arc Welder,LSArc Welder,Arc Welder (JPU049),JPU049,(JPU049)
127	https://res.starwarsccg.org/cards/ANewHope-Light/large/arcona.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Arcona	ANHC2001	•••Arcona	Arcona	Arcona		•••Arcona,Light •••Arcona,Light•••Arcona,LS •••Arcona,LS•••Arcona,Arcona,Light Arcona,LightArcona,LS Arcona,LSArcona,•••Arcona (ANHC2001),ANHC2001,(ANHC2001)
128	https://res.starwarsccg.org/cards/JabbasPalace-Light/large/ardonvaporcrell.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Ardon+%27Vapor%27+Crell	JPR002	•Ardon 'Vapor' Crell	Ardon Vapor Crell	Ardon Vapor Crell		•Ardon 'Vapor' Crell,Light •Ardon 'Vapor' Crell,Light•Ardon 'Vapor' Crell,LS •Ardon 'Vapor' Crell,LS•Ardon 'Vapor' Crell,Ardon 'Vapor' Crell,Light Ardon 'Vapor' Crell,LightArdon 'Vapor' Crell,LS Ardon 'Vapor' Crell,LSArdon 'Vapor' Crell,•Ardon ’Vapor’ Crell,•Ardon ‘Vapor‘ Crell,Light •Ardon ’Vapor’ Crell,Light •Ardon ‘Vapor‘ Crell,Light•Ardon ’Vapor’ Crell,Light•Ardon ‘Vapor‘ Crell,LS •Ardon ’Vapor’ Crell,LS •Ardon ‘Vapor‘ Crell,LS•Ardon ’Vapor’ Crell,LS•Ardon ‘Vapor‘ Crell,•Ardon 'Vapor' Crell (JPR002),JPR002,(JPR002)
129	https://res.starwarsccg.org/cards/Coruscant-Light/large/areyoubraindead.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Are+You+Brain+Dead%3F%21	CORR055	•Are You Brain Dead?!	Are You Brain Dead?!	Are You Brain Dead?!		•Are You Brain Dead?!,Light •Are You Brain Dead?!,Light•Are You Brain Dead?!,LS •Are You Brain Dead?!,LS•Are You Brain Dead?!,Are You Brain Dead?!,Light Are You Brain Dead?!,LightAre You Brain Dead?!,LS Are You Brain Dead?!,LSAre You Brain Dead?!,•Are You Brain Dead?! (CORR055),CORR055,(CORR055)
5074	https://res.starwarsccg.org/cards/Virtual4-Light/large/areyouokay.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Are+You+Okay%3F	V4C2017	•Are You Okay? (V)	Are You Okay?	Are You Okay?	(V)	•Are You Okay? (V),Light •Are You Okay? (V),Light•Are You Okay? (V),LS •Are You Okay? (V),LS•Are You Okay? (V),Are You Okay? (V),Light Are You Okay? (V),LightAre You Okay? (V),LS Are You Okay? (V),LSAre You Okay? (V),•Are You Okay? (V) (V4C2017),V4C2017,(V4C2017)
131	https://res.starwarsccg.org/cards/OfficialTournamentSealedDeck-Light/large/arleilschous.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Arleil+Schous	OTSDPM001	•Arleil Schous	Arleil Schous	Arleil Schous		•Arleil Schous,Light •Arleil Schous,Light•Arleil Schous,LS •Arleil Schous,LS•Arleil Schous,Arleil Schous,Light Arleil Schous,LightArleil Schous,LS Arleil Schous,LSArleil Schous,•Arleil Schous (OTSDPM001),OTSDPM001,(OTSDPM001)
132	https://res.starwarsccg.org/cards/ReflectionsIII-Light/large/armamentdismantled.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Armament+Dismantled	Ref3PM007	•Armament Dismantled	Armament Dismantled	Armament Dismantled		•Armament Dismantled,Light •Armament Dismantled,Light•Armament Dismantled,LS •Armament Dismantled,LS•Armament Dismantled,Armament Dismantled,Light Armament Dismantled,LightArmament Dismantled,LS Armament Dismantled,LSArmament Dismantled,•Armament Dismantled (Ref3PM007),Ref3PM007,(Ref3PM007)
